"Kelp.Taxon","X","Authors..Year.","ID","Site","Lat","Long","Management_.OA_MPA_MEARB_Other.","Temporal_Scale","Mean.kelp","Mean.no.Kelp","Mean...one.error.bar.Kelp","Mean...one.error.bar.no.Kelp","Error.Kelp","Error.no.Kelp","Error.Type","Variable","N..Kelp.","N..no.kelp.","Unit.Dimensions","Area..m2.","Notes.on.Type.of.study","Comments","Clearing.Size..m.2.","Time.Until.Resampling..days.","Mean.Depth..m.","Inferred.Mechanism.of.Clearing..experiment_storm_heat.wave_barren_kelp.addition.","Type.of.Study..Experimental_ObservatioNAl.","Observational.Study.Type..Spatial..Temporal.","Single.Species...yes.no.","Total.Abundance...yes.no.","Species.Richness...yes.no.","Biomass...yes.no.","Clearing.Response..algae_barren_kelp.","Survey.Type..quadrat..transect..video..photo..Net.Trap.","Short.Variable.Description","Latititude.in.Decimal.Degrees","Longitude.in.Decimal.Degrees","Juvenile..Adult..Both","sample.unit.area..m.2.","Total.Area.Sampled.per.Treatment..m.2..n.replicate.area.","Mean.kelp.t0","Mean.no.Kelp.t0","Mean...one.error.bar.Kelp.t0","Mean...one.error.bar.no.Kelp.t0","Error.Kelp.t0","Error.no.Kelp.t0","Error.Type.t0","Date.of.t0..dd.mm.yyyy.","Fish.Species","Order","Family","Trophic.level","Trophic.group","Total.Lenght..cm.","Biomass..gr.","Habitat.Association..Benthic.Pelagic.Demersal.","sd_kelp","sd_nokelp","rawLR","LR","VLR","Hedges.G","VHedges.G","Patch","Height..m.","Single.or.Multi.Stipe","Erect.or.Prostrate","Epibiont.Load.Potential","Comment","len","ECOREGION","PROVINCE","REALM"
"Ecklonia radiata",73,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",3.51,0,5.37,0,1.86,0,"SD","Number of Meuschenia scaber in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",6,5,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(1)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Meuschenia scaber abundance",-36.283,174.8,"Both",250,1375,NA,NA,NA,NA,NA,NA,NA,NA,"Meuschenia scaber","Tetraodontiformes","Monacanthidae","2,95","Invertivore","31",NA,"Demersal",1.86,0,1.50629715351459,1.50629715351459,0.0283479432254512,2.31375393459169,0.610005633477508,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",74,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",3.22,0,4.83,0,1.61,0,"SD","Number of Meuschenia scaber in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","250","Abundance of reef fish species in five habitats","Fig. 4(1)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Meuschenia scaber abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Meuschenia scaber","Tetraodontiformes","Monacanthidae","2,95","Invertivore","31",NA,"Demersal",1.61,0,1.43983512804792,1.43983512804792,0.0291109813346511,2.55323059456917,0.725949323452202,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",75,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",3.51,0,5.37,0,1.86,0,"SD","Number of Meuschenia scaber in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",6,4,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(1)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Meuschenia scaber abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Meuschenia scaber","Tetraodontiformes","Monacanthidae","2,95","Invertivore","31",NA,"Demersal",1.86,0,1.50629715351459,1.50629715351459,0.0283479432254512,2.1547615131858,0.648816525602004,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",76,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",3.22,0.25,4.83,0.72,1.61,0.47,"SD","Number of Meuschenia scaber in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,4,"","250","Abundance of reef fish species in five habitats","Fig. 4(1)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Meuschenia scaber abundance",-36.283,174.8,"Both",250,1125,NA,NA,NA,NA,NA,NA,NA,NA,"Meuschenia scaber","Tetraodontiformes","Monacanthidae","2,95","Invertivore","31",NA,"Demersal",1.61,0.47,1.21669157673371,1.21669157673371,0.0644549813346511,2.1013976831142,0.695326234588762,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",77,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",3.51,2.39,5.37,3.89,1.86,1.5,"SD","Number of Meuschenia scaber in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",6,5,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(1)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Meuschenia scaber abundance",-36.283,174.8,"Both",250,1375,NA,NA,NA,NA,NA,NA,NA,NA,"Meuschenia scaber","Tetraodontiformes","Monacanthidae","2,95","Invertivore","31",NA,"Demersal",1.86,1.5,0.285467232122228,0.285467232122228,0.067505277394141,0.598776382779186,0.382963628329127,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",78,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",3.22,3.21,4.83,5.86,1.61,2.65,"SD","Number of Meuschenia scaber in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","250","Abundance of reef fish species in five habitats","Fig. 4(1)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Meuschenia scaber abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Meuschenia scaber","Tetraodontiformes","Monacanthidae","2,95","Invertivore","31",NA,"Demersal",1.61,2.65,0.00237248035363069,0.00237248035363062,0.10835336881836,0.00411712861112598,0.4000008475374,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",79,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.02,0,2.23,0,1.21,0,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Parapercis colias abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",1.21,0,0.703097511413113,0.703097511413113,0.0717625722968336,1.07615504399196,0.457905483935467,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",80,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.22,0,2.04,0,0.82,0,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","250","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Parapercis colias abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",0.82,0,0.797507195884188,0.797507195884188,0.0272867462056651,1.8993544666917,0.580377369507085,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",81,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.02,1.04,2.23,1.83,1.21,0.79,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,4,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Parapercis colias abundance",-36.283,174.8,"Both",250,1125,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",1.21,0.79,-0.00985229644301167,-0.00985229644301159,0.109254162069998,-0.016905887758991,0.450015878280051,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",82,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.22,1.5,2.04,2.79,0.82,1.29,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,4,"","250","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Parapercis colias abundance",-36.283,174.8,"Both",250,1125,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",0.82,1.29,-0.118783535989967,-0.118783535989967,0.0938507462056651,-0.237402297298386,0.453131102820142,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",83,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.02,4.43,2.23,5.31,1.21,0.88,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Parapercis colias abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",1.21,0.88,-0.988841622532731,-0.988841622532731,0.0770154305395274,-2.909617323392,0.823293648429143,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",84,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.22,5.22,2.04,7.14,0.82,1.92,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","250","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Parapercis colias abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",0.82,1.92,-1.0302627108669,-1.0302627108669,0.0463436211345844,-2.44588798896246,0.699118402727541,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",85,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.36,0,2.86,0,1.5,0,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",6,5,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Parapercis colias abundance",-36.283,174.8,"Both",250,1375,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",1.5,0,0.858661619037519,0.858661619037519,0.0673297902901465,1.11165659125226,0.422838501979148,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",86,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",2.22,0,3.7,0,1.48,0,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","250","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Parapercis colias abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",1.48,0,1.16938135955632,1.16938135955632,0.0422514563481347,1.91492294592688,0.583346494441863,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",87,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.36,1.04,2.86,1.83,1.5,0.79,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",6,4,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Parapercis colias abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",1.5,0.79,0.145711811181394,0.145711811181394,0.104821380063311,0.225545951996958,0.419210215489777,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",88,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",2.22,1.5,3.7,2.79,1.48,1.29,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,4,"","250","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Parapercis colias abundance",-36.283,174.8,"Both",250,1125,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",1.48,1.29,0.253090627682162,0.253090627682162,0.108815456348135,0.456226781595321,0.461563493124713,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",89,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.36,4.43,2.86,5.31,1.5,0.88,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",6,5,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Parapercis colias abundance",-36.283,174.8,"Both",250,1375,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",1.5,0.88,-0.833277514908325,-0.833277514908325,0.0725826485328402,-2.22206493192229,0.591101783106612,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",90,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",2.22,5.22,3.7,7.14,1.48,1.92,"SD","Number of Parapercis colias in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","250","Abundance of reef fish species in five habitats","Fig. 4(2)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Parapercis colias abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",1.48,1.92,-0.658388547194771,-0.658388547194771,0.061308331277054,-1.57983177085467,0.524793421210089,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",91,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.07,0,1.3,0,0.23,0,"SD","Number of Upeneichthys lineatus in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(3)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Upeneichthys lineatus abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Upeneichthys lineatus","Mulliformes","Mullidae","3,4","Carnivore","40","1054,873518","Demersal",0.23,0,0.727548607277278,0.727548607277278,0.00246913580246914,5.93903638301959,2.16360765794152,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",92,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",3.89,0,6.68,0,2.79,0,"SD","Number of Upeneichthys lineatus in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,5,"","250","Abundance of reef fish species in five habitats","Fig. 4(3)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Transect","Upeneichthys lineatus abundance",-36.283,174.8,"Both",250,1250,NA,NA,NA,NA,NA,NA,NA,NA,"Upeneichthys lineatus","Mulliformes","Mullidae","3,4","Carnivore","40","1054,873518","Demersal",2.79,0,1.58719230348678,1.58719230348678,0.0651059505438669,1.77994032488783,0.558409378008089,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Ecklonia radiata",93,"Williams et al. (2008)","44","Cape Rodney- Okakari Point Marine Reserve New Zealand",-36.283,174.8,"MR","10-week period during the winter months of June to August 2006",1.07,14.41,1.3,30.89,0.23,16.48,"SD","Number of Upeneichthys lineatus in five habitats using point counts 25 min (closed bars) and timed searches (open bars).",5,4,"","78,5","Abundance of reef fish species in five habitats","Fig. 4(3)",NA,NA,NA,"barren","Observational","Spatial","yes","no","no","no","no","Point Count ","Upeneichthys lineatus abundance",-36.283,174.8,"Both",250,1125,NA,NA,NA,NA,NA,NA,NA,NA,"Upeneichthys lineatus","Mulliformes","Mullidae","3,4","Carnivore","40","1054,873518","Demersal",0.23,16.48,-2.00746804205475,-2.00746804205475,0.288392171359666,-1.09810234397514,0.516990486546872,"Single","1","Single","Erect","Low",NA,133,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
